Facility ID,Facility Name,Address Line 1,Address Line 2,City,State,ZIP,Latitude,Longitude,Total Rated Electric Generation (kW),Total Rated Heat Generation (MBtu/h),Total Rated Electrical Discharge Capacity (kW),Total Rated Electrical Storage Capacity (kWh),Total Rated Cooling Energy Discharge Capacity (ton),Total Equivalent Electrical Discharge Capacity from Cooling Sources (kW),Total Rated Cooling Energy Storage Capacity (ton-hour),Total Equivalent Electrical Storage Capacity from Cooling Sources (kWh),Total Rated Thermal Energy Discharge Capacity (MBtu/h),Total Equivalent Electrical Discharge Capacity from Thermal Sources (kW),Total Rated Thermal Energy Storage Capacity (MBtu),Total Equivalent Electrical Storage Capacity from Thermal Sources (kWh),Facility Submits Data on Electricity Imported from Utility?,Source Weather Station for Ambient Temperature Data,Metric Data Last Modified,Installed Systems,Alternate Name(s),Facility Website (external),Category,Subcategory,Floor Area (ft²),No. of Occupancy Units,Electric Utility,Gas Utility,NYISO Zone,Located in Flood Plain
606,Morrisania Apartments,1130 Clay Ave,,Bronx,NY,10456,40.8303339,-73.9136811,100,700,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:53,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
607,Home Depot Cropsey #1256,2970 Cropsey Ave,,Brooklyn,NY,11214,40.581666,-73.98863,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:54,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,J - New York City,
608,Home Depot #1251,3051 East Main St,,Mohegan Lake,NY,10547,41.318458,-73.859162,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:54,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,J - New York City,
609,Home Depot Starrett City #6152,579 Gateway Dr,,Brooklyn,NY,11239,40.654656,-73.877769,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:54,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,J - New York City,
610,Home Depot Staten Island #1281,2750 Veterans Rd W,,Staten Island,NY,10309,40.527682,-74.228466,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:54,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,J - New York City,
611,Home Depot Staten Island #1249,2501 Forest Ave,,Staten Island,NY,10309,40.629472,-74.172201,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:54,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,J - New York City,
612,Home Depot #1215,11220 Rockaway Blvd,,South Ozone Park,NY,11420,40.675944,-73.826633,210,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:54,1,,https://www.homedepot.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,Consolidated Edison,J - New York City,
614,GE Healthcare Troy,100 Stone Clay Rd,,Troy,NY,12180,42.6761085,-73.7029285,954.72,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:54,1,,,Manufacturing,Machinery,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
615,"JMDH Real Estate of Maspeth Warehouse, LLC",43-40 57th Ave,,Maspeth,NY,11378,40.7267625,-73.928263,784.53,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:54,1,Jetro Maspeth,http://www.restaurantdepot.com/home,Food Service,Restaurant or Cafeteria,,,Consolidated Edison,,J - New York City,
616,Jetro Port Chester,305 South Regent St,,Port Chester,NY,10573,40.9974943,-73.6757878,1104.92,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:55,1,,http://www.restaurantdepot.com/home,Food Service,Restaurant or Cafeteria,,,Consolidated Edison,,I - Dunwoodie,
617,City of Oneida Solar,1279 Hubbard Pl,,Oneida,NY,13421,43.083352,-75.6921947,2026.08,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:55,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
618,Manhattan Beer Distributor - Suffern,10 Dunnigan Dr,,Suffern,NY,10901,41.1164853,-74.1187252,345.15,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:55,1,,http://www.manhattanbeer.com/,Warehouse and Storage,Distribution or Shipping Center,,,Orange and Rockland Utilities,,G - Hudson Valley,
619,Diamond 333 Phase 2,333 North Bedford Rd,,Mount Kisco,NY,10549,41.2203118,-73.7221332,441,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:55,1,,,Office,Mixed-Use Office,,,Consolidated Edison,,H - Millwood,
620,Solean East 1 (North),1420 Buffalo St,,Olean,NY,14760,42.0855553,-78.4483763,2708.55,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:55,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
621,Solean East 2 (South),1420 Buffalo St,,Olean,NY,14760,42.0855553,-78.4483763,2708.55,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:55,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
622,Olean General Hospital,1420 Buffalo St,,Olean,NY,14760,42.0855553,-78.4483763,1995.84,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,5/6/19 14:46,1,Solean West,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
623,Young Shing Trading,51-01 Grand Ave,,Queens,NY,11378,40.7190047,-73.9195951,538.68,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:55,1,,,Warehouse and Storage,,,,Consolidated Edison,,J - New York City,
624,Big Flats Innovation Center,271 County Rd 64,,Big Flats,NY,14814,42.134171,-76.936012,1000,11400,0,0,0,0,0,0,0,0,0,0,TRUE,KSYR,2/21/19 16:56,1,,https://www.corning.com/worldwide/en.html,Manufacturing,Nonmetallic Mineral Products,,,New York State Electric and Gas,New York State Electric and Gas,C - Central,
625,Findlay Plaza,1201 Findlay Ave,,Bronx,NY,10456,40.832124,-73.912286,200,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:56,1,,,Office,Bank or Other Financial Institution,,,Consolidated Edison,Consolidated Edison,J - New York City,
626,Camden Solar Farm,2906 NY-69,,Camden,NY,13316,43.31272,-75.696415,2446.74,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:56,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,E - Mohawk Valley,
627,South Hill Business Campus,950 Danby Rd,,Ithaca,NY,14850,42.42285,-76.502161,500,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:56,1,,http://www.southhillbusinesscampus.com/,Office,Mixed-Use Office,,,New York State Electric and Gas,New York State Electric and Gas,C - Central,
628,Bay Park 1,3521 Neptune Ave,,Brooklyn,NY,11224,40.5773944,-74.0036704,320,1656,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,9/12/19 14:06,1,,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
629,Bay Park 2,3601 Neptune Ave,,Brooklyn,NY,11224,40.5773903,-74.0036704,320,1656,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,9/12/19 14:07,1,,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
630,Baer Road,330 Lahm Rd,,Callicoon,NY,12723,41.7949519,-75.0631731,2754.05,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:56,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,E - Mohawk Valley,
631,Lake Breeze Fruit Farm,6226 Lake Rd,,Sodus,NY,14551,43.2708127,-77.0895339,1080,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:56,1,,,Agricultural,,,,Rochester Gas and Electric,,B - Genessee,
632,Candor Central School District,163 Spencer Rd,,Candor,NY,13743,42.230726,-76.3598337,1077.12,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 16:56,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
633,Mecklenburg Solar,1730 Mecklenburg Rd,,Ithaca,NY,14850,42.4526295,-76.5948834,2334.72,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 16:56,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
634,Albany Broadcasting Co.,63 Weisheit Rd,,Glenmont,NY,12077,42.572114,-73.7857047,2722.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:57,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
635,Glenwood - Liberty Plaza,10 Liberty St,,New York,NY,10005,40.707395,-74.01032632,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:52,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
636,Glenwood - Emerald Green,320 W 38th St,,New York,NY,10018,40.7550922,-73.9952269,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:52,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
637,Glenwood - Barclay Tower,10 Barclay St,,New York,NY,10007,40.7122677,-74.0113292,0,0,225,2000,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:52,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
638,Glenwood - The Brittany,1775 York Ave,,New York,NY,10128,40.7801869,-73.9467671,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:52,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
639,Glenwood - The Barclay,1755 York Ave,,New York,NY,10128,40.779688,-73.9468434,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:52,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
640,Glenwood - Paramount Tower,240 E 39th St,,New York,NY,10016,40.7480689,-73.9767133,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:53,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
642,Glenwood - Crystal Green,330 W 39th St,,New York,NY,10018,40.7557917,-73.9950857,0,0,125,300,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:53,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
643,Glenwood - The Bristol,300 E 56th St,,New York,NY,10022,40.758173,-73.9674227,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:53,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
644,Glenwood - The Lucerne,350 E 79th St,,New York,NY,10075,40.7723562,-73.9555065,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:53,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
645,Glenwood - Grand Tier,1930 Broadway,,New York,NY,10023,40.7724509,-73.98399792,0,0,100,400,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:54,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
646,Glenwood - Briar Hill,600 W 246th St,,Bronx,NY,10471,40.8920729,-73.91254332,0,0,125,200,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:54,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
647,Glenwood - Hawthorn Park,160 W 62nd St,,New York,NY,10023,40.7720796,-73.9883334,0,0,125,500,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:54,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
648,Glenwood - The Fairmont,300 E 75th St,,New York,NY,10021,40.7704084,-73.9588009,0,0,125,300,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:54,1,,,Residential,Multifamily,,,Consolidated Edison,,J - New York City,
649,The Westport,500 W 56th St,,New York,NY,10019,40.768224,-73.989844,160,815,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:58,1,,http://www.relatedrentals.com/apartment-rentals/new-york-city/midtown/the-westport/available-apartments,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
650,7-Eleven,58-20 Francis Lewis Blvd,,Flushing,NY,11364,40.7449617,-73.7791882,0,0,27.2,96,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:54,1,,,Food Sales,Convenience Store,,,Consolidated Edison,,J - New York City,
651,UPS Distribution Center,643 W 43rd St,,New York,NY,10036,40.7624392,-73.9998984,0,0,153,288,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:55,1,,,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,,J - New York City,
652,Walgreens Store #2122,1230 Nepperhan Ave,,Yonkers,NY,10703,40.9651748,-73.8721078,0,0,27.2,64,0,0,0,0,0,0,0,0,FALSE,KLGA,7/31/19 15:21,1,,,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,I - Dunwoodie,
653,AMC Loews Port Chester,40 Westchester Ave,,Port Chester,NY,10573,40.9998538,-73.6655262,0,0,36,72,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:55,1,AMC Theater,,Public Assembly,Entertainment or Culture,,,Consolidated Edison,,I - Dunwoodie,
654,Stephentown Spindle,90 Grange Rd,,Stephentown,NY,12168,42.5553428,-73.3787456,0,0,20000,5000,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:55,1,,,Offsite Resource,Utility Support,,,New York State Electric and Gas,,F - Capital,
655,Monroe County A,1714 Kennedy Rd,,Webster,NY,14580,43.1747516,-77.3944278,2387.88,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:59,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
656,Silver Towers - Kew Gardens,12510 Queens Blvd,,Kew Gardens,NY,11415,40.712181,-73.826283,100,613,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,2/6/20 1:05,1,,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
657,Compass Residences,1512 Boone Ave,,Bronx,NY,10460,40.832386,-73.885222,260,1552,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:02,3,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
659,City of Utica 2,77 Scotch-Settlement Rd,,Gouverneur,NY,13642,44.344563,-75.4470816,1442.7,0,0,0,0,0,0,0,0,0,0,0,FALSE,KART,2/21/19 17:01,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
660,Shames JCC on the Hudson,425 S Broadway,,Tarrytown,NY,10591,41.0621351,-73.8655049,249.04,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 17:01,1,,https://www.shamesjcc.org/,Public Assembly,Social or Meeting,,,Consolidated Edison,,I - Dunwoodie,
661,Hudson City School District,215 Harry Howard Ave,,Hudson,NY,12534,42.2608076,-73.7773944,1221.12,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 17:01,1,,http://www.hudsoncityschooldistrict.com/jrhs/,Education,High School,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
662,College of Mount St. Vincent,6301 Riverdale Ave,,Bronx,NY,10471,40.9124186,-73.9052001,532.53,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 17:01,1,,https://mountsaintvincent.edu/,Education,College or University,,,Consolidated Edison,,J - New York City,
663,Warwick Valley Central School District,144 Sanfordville Rd,,Warwick,NY,10990,41.2428628,-74.3927325,2438.46,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 17:01,1,,http://www.warwickvalleyschools.com/,Education,High School,,,Orange and Rockland Utilities,,G - Hudson Valley,
664,Onondaga County Jamesville Penitentiary,6660 E Seneca Turnpike,,Jamesville,NY,13078,42.986644,-76.0664077,2468.67,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:02,1,Jamesville Correctional Facility,,Public Order and Safety,"Jail, Reformatory, or Penitentiary",,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
665,Monroe County B,1715 Kennedy Rd,,Webster,NY,14580,43.1747516,-77.3944278,2387.88,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:59,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
666,Monroe County C,170 Payne Beach Rd,,Hilton,NY,14468,43.3272225,-77.7493746,2858.22,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:59,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
667,Monroe County D,171 Payne Beach Rd,,Hilton,NY,14468,43.3272264,-77.7493746,2858.22,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:59,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
668,Monroe County E,172 Payne Beach Rd,,Hilton,NY,14468,43.3272264,-77.7493746,2823.12,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:00,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
669,Oneida County DPW,600 Airport Rd,,Oriskany,NY,13424,43.1588167,-75.37074,1992.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 17:00,1,,,Office,Government Office,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
670,Jefferson-Lewis BOCES,20104 NY-3,,Watertown,NY,13601,43.9709586,-75.9719944,2630.61,0,0,0,0,0,0,0,0,0,0,0,FALSE,KART,2/21/19 17:00,1,,,Offsite Resource,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
671,Interfaith Medical Center,1545 Atlantic Ave,,Brooklyn,NY,11213,40.679379,-73.937269,300,1839,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,2/21/19 17:00,1,,http://www.interfaithmedical.com/,Health Care (Inpatient),Hospital,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
672,Town of Wawarsing,29 George Young Blvd,,Wawarsing,NY,12446,41.7628773,-74.3563317,1123.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 17:00,1,,,Offsite Resource,Solar Farm,,,Central Hudson Gas and Electric,,G - Hudson Valley,
673,Best Equities LLC,236 Richmond Valley Rd,,Staten Island,NY,10309,40.5204651,-74.2390129,347.14,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:00,1,,,Public Assembly,Recreation,,,Consolidated Edison,,J - New York City,
674,Town of Greece,286 N Greece Rd,,Rochester,NY,14612,43.281369,-77.7298687,286.65,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:00,1,,,Agricultural,,,,Rochester Gas and Electric,,B - Genessee,
675,J Kings Food Service 1,700 Furrows Rd,,Holtsville,NY,11742,40.8109938,-73.0517542,439.28,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:00,1,,http://www.jkings.com/,Warehouse and Storage,Distribution or Shipping Center,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
676,J Kings Food Service 2,700 Furrows Rd,,Holtsville,NY,11742,40.8109938,-73.0517542,331.84,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:01,1,,http://www.jkings.com/,Warehouse and Storage,Distribution or Shipping Center,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
677,City of Rochester,1655 Lexington Ave,,Rochester,NY,14606,43.176918,-77.6785126,2635.11,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 17:01,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
678,Courtyard New York Downtown Manhattan/World Trade Center Area,133 Greenwich St,,New York,NY,10006,40.709386,-74.012706,130,776,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:01,1,,https://www.marriott.com/hotels/hotel-information/restaurant/nycxm-courtyard-new-york-downtown-manhattan-world-trade-center-area/,Lodging,Hotel,,,Consolidated Edison,Consolidated Edison,J - New York City,
679,EVEN Hotel New York - Midtown East,219 E 44th St,,New York,NY,10017,40.751837,-73.972356,130,776,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:01,1,,https://www.ihg.com/evenhotels/hotels/us/en/new-york/nycev/hoteldetail?cm_sp=OSMAM-VN-US-EN-featured-midtown,Lodging,Hotel,,,Consolidated Edison,Consolidated Edison,J - New York City,
680,Lockheed Martin Syracuse,497 Electronics Pkwy,,Liverpool,NY,13088,43.1068605,-76.1849093,0,0,1000,1400,0,0,0,0,0,0,0,0,FALSE,KSYR,4/4/19 18:55,1,,,Manufacturing,Miscellaneous,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
681,Red Hook Recreation Center,155 Bay St,,Brooklyn,NY,11232,40.6724801,-74.0039382,0,0,6,21,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:56,1,,,Public Assembly,Recreation,,,Consolidated Edison,,J - New York City,
682,Riverwalk Point,480 Main St,,New York,NY,10044,40.759413,-73.951183,65,388,0,0,0,0,0,0,0,0,0,0,TRUE,KEWR,2/21/19 17:02,1,,http://www.relatedrentals.com/apartment-rentals/new-york-city/roosevelt-island/riverwalk-point?ctd_ac=3399705&LOC=RR652_DIGUNK_VAN00.1100&ctx_name=RR652_DIGUNK_VAN00.1100&cmpid=van-bing-vanityurlredir,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
683,One North Fourth,1 N 4th Pl,,Brooklyn,NY,11249,40.719747,-73.964866,200,811,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:02,1,,http://www.1n4th.com/,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
684,Hudson Yards New York,501 West 33rd Street,,New York,NY,10001,40.754149,-73.999918,1200,5248.8,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,4/4/19 18:13,1,,https://www.hudsonyardsnewyork.com/,Office,Mixed-Use Office,,,Consolidated Edison,Consolidated Edison,J - New York City,
685,The Parkline,626 Flatbush Ave,,Brooklyn,NY,11225,40.657989,-73.960844,65,388,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:02,1,,http://www.theparkline.com/,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
686,Morris Avenue Apartments,655 Morris Ave,,Bronx,NY,10451,40.820169,-73.922098,65,388,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:03,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
687,Birchwood Towers - The Bel Air,66-36 Yellowstone Blvd,,Forest Hills,NY,11375,40.728692,-73.849713,130,776,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,8/28/19 14:58,1,,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
688,Hunters Point South A,1-50 50th Ave,,Long Island City,NY,11101,40.743279,-73.959035,130,776,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:03,1,,http://www.hunterspointsouthliving.com/,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
689,Fordham University,4101 Arthur Kill Rd,,Staten Island,NY,10309,40.545009,-74.2420227,2600.32,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:03,1,,https://www.fordham.edu/,Education,College or University,,,Consolidated Edison,,J - New York City,
690,Riu Plaza NE,741 8th Ave,,New York,NY,10036,40.760156,-73.98806,325,1940,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:03,1,Riu Hotel New York,https://www.riu.com/en/hotel/usa/new-york/hotel-riu-plaza-new-york-times-square/index.jsp?gclid=EAIaIQobChMIhc_a4Nuw2wIVAR1pCh3CKwfPEAAYASAAEgIjjvD_BwE&gclsrc=aw.ds&dclid=CPDMy-rbsNsCFUTG4wcdZosEpA,Lodging,Hotel,,,Consolidated Edison,Consolidated Edison,J - New York City,
691,Riu Plaza New York Times Square Hotel,301 West 46th St,,New York,NY,10036,40.759972,-73.988152,130,776,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:03,1,,https://www.riu.com/en/hotel/usa/new-york/hotel-riu-plaza-new-york-times-square/index.jsp?gclid=EAIa,Lodging,Hotel,,,Consolidated Edison,Consolidated Edison,J - New York City,
692,Fordham Prep School,4101 Arthur Kill Rd,,Staten Island,NY,10309,40.5450131,-74.2420227,499.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:03,1,,https://www.fordhamprep.org/,Education,High School,,,Consolidated Edison,,J - New York City,
693,River Park Residences,16 Richman Plaza,,Bronx,NY,10453,40.85227,-73.922808,1000,4055,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,9/26/19 17:22,1,,http://www.reliantrs.com/river_park.html,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
694,The San Remo,145-146 Central Park West,,New York,NY,10023,40.777972,-73.975055,260,1552,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,6/24/19 16:48,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
695,The Excelsior,303 E 57th St,,New York,NY,10022,40.75957,-73.964774,200,1226,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 17:03,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
696,Hunters Point South B,1-55 Borden Ave,,Long Island City,NY,11101,40.742475,-73.959081,65,0,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,2/21/19 16:41,1,,https://www.hunterspointsouthliving.com/,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
697,Ulster County,1951 Frank Sottile Blvd,,Kingston,NY,12402,41.961896,-73.981534,1900.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 17:03,1,,http://www.ucrra.org/,Utilities Water and Waste Management,Landfill,,,Central Hudson Gas and Electric,,G - Hudson Valley,
698,Time Warner Cable,6941 Shannon Rd,,Bath,NY,14810,42.337436,-77.375323,2773.98,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 17:04,1,,https://www.spectrum.com/?cmp=TWC,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
699,Lamb-Lakeshore Dairy,3071 Youngstown Rd,,Wilson,NY,14172,43.292694,-78.874938,600,0,0,0,0,0,0,0,0,0,0,0,FALSE,KIAG,6/21/19 17:03,1,,,Agricultural,Dairy,,,National Grid - Upstate NY (Niagara Mohawk),National Fuel Gas Distribution,A - West,
700,SUNY New Paltz,1 Hawk Dr,,New Paltz,NY,12561,41.767378,-74.068627,218.08,0,100,200,0,0,0,0,0,0,0,0,FALSE,KLGA,4/4/19 18:56,1,,,Education,College or University,,,Central Hudson Gas and Electric,,G - Hudson Valley,
